locus_tag	ftype	length_bp	gene	EC_number	COG	product
HOMGNHKM_00660	gene	513				
HOMGNHKM_00661	CDS	2886				transcriptional antiterminator bglG:Sigma-54 factor
HOMGNHKM_00661	gene	2886				
HOMGNHKM_00662	CDS	1632	ykpA			ABC transporter ATP-binding protein
HOMGNHKM_00662	gene	1632	ykpA			
HOMGNHKM_00663	CDS	870				DegV family protein
HOMGNHKM_00663	gene	870				
HOMGNHKM_00664	CDS	1293	purA	6.3.4.4		adenylosuccinate synthetase
HOMGNHKM_00664	gene	1293	purA			
HOMGNHKM_00665	CDS	1368		3.6.1.-		replicative DNA helicase
HOMGNHKM_00665	gene	1368				
HOMGNHKM_00666	CDS	453	rplI			50S ribosomal protein L9
HOMGNHKM_00666	gene	453	rplI			
HOMGNHKM_00667	CDS	1977				DHH family protein
HOMGNHKM_00667	gene	1977				
HOMGNHKM_00668	CDS	240	rpsR			30S ribosomal protein S18
HOMGNHKM_00668	gene	240	rpsR			
HOMGNHKM_00669	CDS	567				single-strand binding protein
HOMGNHKM_00669	gene	567				
HOMGNHKM_00670	CDS	303	rpsF			30S ribosomal protein S6
HOMGNHKM_00670	gene	303	rpsF			
HOMGNHKM_00671	CDS	2502	gyrA	5.99.1.3		DNA gyrase, A subunit, GyrA
HOMGNHKM_00671	gene	2502	gyrA			
HOMGNHKM_00672	CDS	1950	gyrB_1	5.99.1.3		DNA gyrase subunit B, GyrB
HOMGNHKM_00672	gene	1950	gyrB_1			
HOMGNHKM_00673	CDS	1128	recF			recombination protein F, RecF
HOMGNHKM_00673	gene	1128	recF			
HOMGNHKM_00674	CDS	246	yaaA			S4 domain protein, YaaA
HOMGNHKM_00674	gene	246	yaaA			
HOMGNHKM_00675	CDS	1131	dnaB	2.7.7.7		DNA polymerase III subunit beta, DnaB
HOMGNHKM_00675	gene	1131	dnaB			
HOMGNHKM_00676	CDS	1344	dnaA			chromosomal replication initiation protein, DnaA
HOMGNHKM_00676	gene	1344	dnaA			
HOMGNHKM_00677	CDS	135				50S ribosomal protein L34
HOMGNHKM_00677	gene	135				
HOMGNHKM_00678	CDS	357	rnpA	3.1.26.5		Ribonuclease P protein component
HOMGNHKM_00678	gene	357	rnpA			
HOMGNHKM_00679	CDS	828	oxaA			putative stage III sporulation protein J
HOMGNHKM_00679	gene	828	oxaA			
HOMGNHKM_00680	CDS	777				r3H domain protein
HOMGNHKM_00680	gene	777				
HOMGNHKM_00681	CDS	723				DNA-binding response regulator
HOMGNHKM_00681	gene	723				
HOMGNHKM_00682	CDS	696				GntR family transcriptional regulator
HOMGNHKM_00682	gene	696				
HOMGNHKM_00683	CDS	1398	citN		COG2851	Citrate transporter
HOMGNHKM_00683	gene	1398	citN			
HOMGNHKM_00684	CDS	363				hypothetical protein
HOMGNHKM_00684	gene	363				
HOMGNHKM_00685	CDS	402	gcdC	4.1.1.70	COG0511	Glutaconyl-CoA decarboxylase subunit gamma
HOMGNHKM_00685	gene	402	gcdC			
HOMGNHKM_00686	CDS	1116	gcdB	4.1.1.70	COG1883	Glutaconyl-CoA decarboxylase subunit beta
HOMGNHKM_00686	gene	1116	gcdB			
HOMGNHKM_00687	CDS	135				hypothetical protein
HOMGNHKM_00687	gene	135				
HOMGNHKM_00688	CDS	1011	citC	6.2.1.22	COG3053	[Citrate [pro-3S]-lyase] ligase
HOMGNHKM_00688	gene	1011	citC			
HOMGNHKM_00689	CDS	309	citD			Citrate lyase gamma chain
HOMGNHKM_00689	gene	309	citD			
HOMGNHKM_00690	CDS	888	citE	4.1.3.6		Citrate lyase subunit beta
HOMGNHKM_00690	gene	888	citE			
HOMGNHKM_00691	CDS	1533	citF	4.1.3.6		Citrate lyase alpha chain
HOMGNHKM_00691	gene	1533	citF			
HOMGNHKM_00692	CDS	549	citX	2.7.7.61	COG3697	Apo-citrate lyase phosphoribosyl-dephospho-CoA transferase
HOMGNHKM_00692	gene	549	citX			
HOMGNHKM_00693	CDS	1398		6.4.1.1		pyruvate carboxylase
HOMGNHKM_00693	gene	1398				
HOMGNHKM_00694	CDS	1173	maeB_1	1.1.1.40		NADP-dependent malic enzyme
HOMGNHKM_00694	gene	1173	maeB_1			
HOMGNHKM_00695	CDS	870		2.4.2.52		triphosphoribosyl-dephospho-CoA synthase
HOMGNHKM_00695	gene	870				
HOMGNHKM_00696	CDS	4377				hypothetical protein
HOMGNHKM_00696	gene	4377				
HOMGNHKM_00697	CDS	1398	mnmE	3.6.-.-		tRNA modification GTPase MnmE
HOMGNHKM_00697	gene	1398	mnmE			
HOMGNHKM_00698	CDS	1899	gidA			tRNA uridine 5-carboxymethylaminomethyl modification protein GidA
HOMGNHKM_00698	gene	1899	gidA			
HOMGNHKM_00699	CDS	801		1.1.1.-		short chain dehydrogenase/reductase family oxidoreductase
HOMGNHKM_00699	gene	801				
HOMGNHKM_00700	CDS	1863				PRD domain-containing protein
HOMGNHKM_00700	gene	1863				
HOMGNHKM_00701	CDS	486				glucitol operon activator protein
HOMGNHKM_00701	gene	486				
HOMGNHKM_00702	CDS	555		2.7.1.69		PTS system, glucitol/sorbitol-specific IIC component
HOMGNHKM_00702	gene	555				
HOMGNHKM_00703	CDS	996		2.7.1.69		PTS system, glucitol/sorbitol-specific, IIBC component
HOMGNHKM_00703	gene	996				
HOMGNHKM_00704	CDS	357		2.7.1.-		PTS system glucitol/sorbitol-specific transporter subunit IIA
HOMGNHKM_00704	gene	357				
HOMGNHKM_00705	CDS	678		4.1.2.-		fructose-6-phosphate aldolase
HOMGNHKM_00705	gene	678				
HOMGNHKM_00706	CDS	1773				myosin-cross-reactive antigen-like protein
HOMGNHKM_00706	gene	1773				
HOMGNHKM_00707	CDS	987				hypothetical protein
HOMGNHKM_00707	gene	987				
HOMGNHKM_00708	CDS	717	rsmG	2.1.1.-		Ribosomal RNA small subunit methyltransferase G
HOMGNHKM_00708	gene	717	rsmG			
HOMGNHKM_00709	CDS	762	soj			sporulation initiation inhibitor protein Soj
HOMGNHKM_00709	gene	762	soj			
HOMGNHKM_00710	CDS	891				ParB family chromosome partitioning protein
HOMGNHKM_00710	gene	891				
HOMGNHKM_00711	CDS	186				translation-associated GTPase
HOMGNHKM_00711	gene	186				
HOMGNHKM_00712	CDS	1116	engD			translation-associated GTPase
HOMGNHKM_00712	gene	1116	engD			
HOMGNHKM_00713	CDS	690				hypothetical protein
HOMGNHKM_00713	gene	690				
HOMGNHKM_00714	CDS	1683				integral membrane protein
HOMGNHKM_00714	gene	1683				
HOMGNHKM_00715	CDS	1482	guaB	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
HOMGNHKM_00715	gene	1482	guaB			
HOMGNHKM_00716	CDS	1272	serS2_2	6.1.1.11		seryl-tRNA synthetase
HOMGNHKM_00716	gene	1272	serS2_2			
HOMGNHKM_00717	CDS	1182		2.7.13.3		histidine kinase
HOMGNHKM_00717	gene	1182				
HOMGNHKM_00718	CDS	690	vanR_1			putative regulatory protein VanR
HOMGNHKM_00718	gene	690	vanR_1			
HOMGNHKM_00719	tRNA	74				tRNA-Pro(tgg)
HOMGNHKM_00719	gene	74				
HOMGNHKM_00720	tRNA	75				tRNA-Ala(tgc)
HOMGNHKM_00720	gene	75				
HOMGNHKM_00721	tRNA	76				tRNA-Met(cat)
HOMGNHKM_00721	gene	76				
HOMGNHKM_00722	tRNA	76				tRNA-Met(cat)
HOMGNHKM_00722	gene	76				
HOMGNHKM_00723	tRNA	90				tRNA-Ser(tga)
HOMGNHKM_00723	gene	90				
HOMGNHKM_00724	tRNA	76				tRNA-Met(cat)
HOMGNHKM_00724	gene	76				
HOMGNHKM_00725	tRNA	77				tRNA-Asp(gtc)
HOMGNHKM_00725	gene	77				
HOMGNHKM_00726	tRNA	71				tRNA-Gly(tcc)
HOMGNHKM_00726	gene	71				
HOMGNHKM_00727	tRNA	76				tRNA-Ile(gat)
HOMGNHKM_00727	gene	76				
HOMGNHKM_00728	tRNA	74				tRNA-Glu(ttc)
HOMGNHKM_00728	gene	74				
HOMGNHKM_00729	tRNA	90				tRNA-Ser(tga)
HOMGNHKM_00729	gene	90				
HOMGNHKM_00730	tRNA	76				tRNA-Met(cat)
HOMGNHKM_00730	gene	76				
HOMGNHKM_00731	tRNA	76				tRNA-Asp(gtc)
HOMGNHKM_00731	gene	76				
HOMGNHKM_00732	tRNA	78				tRNA-Phe(gaa)
HOMGNHKM_00732	gene	78				
HOMGNHKM_00733	tRNA	71				tRNA-Gly(tcc)
HOMGNHKM_00733	gene	71				
HOMGNHKM_00734	tRNA	74				tRNA-Ile(gat)
HOMGNHKM_00734	gene	74				
HOMGNHKM_00735	tRNA	90				tRNA-Ser(gct)
HOMGNHKM_00735	gene	90				
HOMGNHKM_00736	tRNA	74				tRNA-Glu(ttc)
HOMGNHKM_00736	gene	74				
HOMGNHKM_00737	CDS	843				transcriptional antiterminator bglG/CAT RNA-binding protein
HOMGNHKM_00737	gene	843				
HOMGNHKM_00738	CDS	1899		2.7.1.69		PTS system, beta-glucoside-specific IIABC component
HOMGNHKM_00738	gene	1899				
HOMGNHKM_00739	CDS	1431		3.2.1.86		6-phospho-beta-glucosidase
HOMGNHKM_00739	gene	1431				
HOMGNHKM_00740	CDS	1467		3.2.1.86		6-phospho-beta-glucosidase
HOMGNHKM_00740	gene	1467				
HOMGNHKM_00741	CDS	819		5.4.2.1		phosphoglycerate mutase family protein
HOMGNHKM_00741	gene	819				
HOMGNHKM_00742	CDS	744		3.1.-.-		hydrolase
HOMGNHKM_00742	gene	744				
HOMGNHKM_00743	CDS	567	adaA	2.1.1.-	COG2169	Bifunctional transcriptional activator/DNA repair enzyme AdaA
HOMGNHKM_00743	gene	567	adaA			
HOMGNHKM_00744	CDS	492	adaB	2.1.1.63	COG0350	Methylated-DNA--protein-cysteine methyltransferase, inducible
HOMGNHKM_00744	gene	492	adaB			
HOMGNHKM_00745	CDS	513				DNA-3-methyladenine glycosylase I
HOMGNHKM_00745	gene	513				
HOMGNHKM_00746	CDS	675				HD domain-containing protein
HOMGNHKM_00746	gene	675				
HOMGNHKM_00747	CDS	936				cation diffusion facilitator family transporter
HOMGNHKM_00747	gene	936				
HOMGNHKM_00748	CDS	399				hypothetical protein
HOMGNHKM_00748	gene	399				
HOMGNHKM_00749	CDS	753	fabI	1.3.1.9		Enoyl-[acyl-carrier-protein] reductase
HOMGNHKM_00749	gene	753	fabI			
HOMGNHKM_00750	CDS	1239		2.3.1.179		beta-ketoacyl-acyl-carrier-protein synthase II
HOMGNHKM_00750	gene	1239				
HOMGNHKM_00751	CDS	435	fabZ1	4.2.1.-		(3R)-hydroxymyristoyl-[acyl carrier protein] dehydratase
HOMGNHKM_00751	gene	435	fabZ1			
HOMGNHKM_00752	CDS	936	pyrDA	1.3.98.1		dihydroorotate dehydrogenase 1A
HOMGNHKM_00752	gene	936	pyrDA			
HOMGNHKM_00753	CDS	648				fibronectin-binding protein
HOMGNHKM_00753	gene	648				
HOMGNHKM_00754	CDS	561	efp			translation elongation factor P
HOMGNHKM_00754	gene	561	efp			
HOMGNHKM_00755	CDS	138				hypothetical protein
HOMGNHKM_00755	gene	138				
HOMGNHKM_00756	CDS	918	cysM	2.5.1.47		cysteine synthase A
HOMGNHKM_00756	gene	918	cysM			
HOMGNHKM_00757	CDS	1137	metB_1	2.5.1.48		cystathionine gamma-synthase
HOMGNHKM_00757	gene	1137	metB_1			
HOMGNHKM_00758	CDS	1431		3.2.1.86		6-phospho-beta-glucosidase
HOMGNHKM_00758	gene	1431				
HOMGNHKM_00759	CDS	1335		2.7.1.69		PTS system, lactose/cellobiose IIC component
HOMGNHKM_00759	gene	1335				
HOMGNHKM_00760	CDS	762	murR_1			HTH-type transcriptional regulator MurR
HOMGNHKM_00760	gene	762	murR_1			
HOMGNHKM_00761	CDS	543				riboflavin biosynthesis protein RibD protein
HOMGNHKM_00761	gene	543				
HOMGNHKM_00762	CDS	1368	ntpJ	3.6.3.14		V-type sodium ATP synthase subunit J
HOMGNHKM_00762	gene	1368	ntpJ			
HOMGNHKM_00763	CDS	1164	napA_1			transporter, monovalent cation:proton antiporter-2 family protein
HOMGNHKM_00763	gene	1164	napA_1			
HOMGNHKM_00764	CDS	441	copY			CopY/TcrY family copper transport repressor
HOMGNHKM_00764	gene	441	copY			
HOMGNHKM_00765	CDS	2487	copA	3.6.3.4		copper-translocating P-type ATPase
HOMGNHKM_00765	gene	2487	copA			
HOMGNHKM_00766	CDS	207				hypothetical protein
HOMGNHKM_00766	gene	207				
HOMGNHKM_00767	CDS	1371				hypothetical protein
HOMGNHKM_00767	gene	1371				
HOMGNHKM_00768	CDS	390				hypothetical protein
HOMGNHKM_00768	gene	390				
HOMGNHKM_00769	CDS	1329		3.4.22.40		Aminopeptidase C
HOMGNHKM_00769	gene	1329				
HOMGNHKM_00770	CDS	621		1.5.1.30		Flavin reductase-like domain protein
HOMGNHKM_00770	gene	621				
HOMGNHKM_00771	CDS	975				glyoxalase family protein
HOMGNHKM_00771	gene	975				
HOMGNHKM_00772	CDS	336				SMR family multidrug resistance protein
HOMGNHKM_00772	gene	336				
HOMGNHKM_00773	CDS	312				SMR family multidrug resistance protein
HOMGNHKM_00773	gene	312				
HOMGNHKM_00774	CDS	1047	chiD	3.2.1.14		Chitinase D
HOMGNHKM_00774	gene	1047	chiD			
HOMGNHKM_00775	CDS	585				chitin binding protein
HOMGNHKM_00775	gene	585				
HOMGNHKM_00776	CDS	735		3.1.2.14		Acyl-ACP thioesterase
HOMGNHKM_00776	gene	735				
HOMGNHKM_00777	CDS	834				hypothetical protein
HOMGNHKM_00777	gene	834				
HOMGNHKM_00778	CDS	537				hypothetical protein
HOMGNHKM_00778	gene	537				
HOMGNHKM_00779	CDS	1353		2.7.2.4		aspartate kinase
HOMGNHKM_00779	gene	1353				
HOMGNHKM_00780	CDS	687		3.-.-.-		HAD superfamily hydrolase
HOMGNHKM_00780	gene	687				
HOMGNHKM_00781	CDS	1737	ezrA			septation ring formation regulator EzrA
HOMGNHKM_00781	gene	1737	ezrA			
HOMGNHKM_00782	CDS	1146		4.4.1.-		class V aminotransferase
HOMGNHKM_00782	gene	1146				
HOMGNHKM_00783	CDS	693				response regulator receiver domain-containing protein
HOMGNHKM_00783	gene	693				
HOMGNHKM_00784	CDS	1482	rcsC	2.7.13.3		Sensor histidine kinase RcsC
HOMGNHKM_00784	gene	1482	rcsC			
HOMGNHKM_00785	CDS	978				hypothetical protein
HOMGNHKM_00785	gene	978				
HOMGNHKM_00786	CDS	966				hypothetical protein
HOMGNHKM_00786	gene	966				
HOMGNHKM_00787	CDS	1044				hypothetical protein
HOMGNHKM_00787	gene	1044				
HOMGNHKM_00788	CDS	804				hypothetical protein
HOMGNHKM_00788	gene	804				
HOMGNHKM_00789	CDS	1212	dadD	3.5.4.31		5'-deoxyadenosine deaminase
HOMGNHKM_00789	gene	1212	dadD			
HOMGNHKM_00790	CDS	420				toxin-antitoxin system, toxin component, Fic family
HOMGNHKM_00790	gene	420				
HOMGNHKM_00791	CDS	240				hypothetical protein
HOMGNHKM_00791	gene	240				
HOMGNHKM_00792	CDS	813				hypothetical protein
HOMGNHKM_00792	gene	813				
HOMGNHKM_00793	CDS	1593	pucR_1		COG2508	Purine catabolism regulatory protein
HOMGNHKM_00793	gene	1593	pucR_1			
HOMGNHKM_00794	CDS	3012				hypothetical protein
HOMGNHKM_00794	gene	3012				
HOMGNHKM_00795	CDS	834				hypothetical protein
HOMGNHKM_00795	gene	834				
HOMGNHKM_00796	CDS	1254	exuT			Hexuronate transporter
HOMGNHKM_00796	gene	1254	exuT			
HOMGNHKM_00797	CDS	939	arcC_3	2.7.2.2		Carbamate kinase
HOMGNHKM_00797	gene	939	arcC_3			
HOMGNHKM_00798	CDS	1221				sodium/dicarboxylate symporter family protein
HOMGNHKM_00798	gene	1221				
HOMGNHKM_00799	CDS	1062	allD	1.1.1.350	COG2055	Ureidoglycolate dehydrogenase (NAD(+))
HOMGNHKM_00799	gene	1062	allD			
HOMGNHKM_00800	CDS	1356				hypothetical protein
HOMGNHKM_00800	gene	1356				
HOMGNHKM_00801	CDS	1224	atzC_1	3.5.4.42		N-isopropylammelide isopropyl amidohydrolase
HOMGNHKM_00801	gene	1224	atzC_1			
HOMGNHKM_00802	CDS	2295				hypothetical protein
HOMGNHKM_00802	gene	2295				
HOMGNHKM_00803	CDS	1368				hypothetical protein
HOMGNHKM_00803	gene	1368				
HOMGNHKM_00804	CDS	1128		2.1.1.13		methionine synthase
HOMGNHKM_00804	gene	1128				
HOMGNHKM_00805	CDS	1185				putative permease
HOMGNHKM_00805	gene	1185				
HOMGNHKM_00806	CDS	516				hypothetical protein
HOMGNHKM_00806	gene	516				
HOMGNHKM_00807	CDS	687				hypothetical protein
HOMGNHKM_00807	gene	687				
HOMGNHKM_00808	CDS	945				membrane protein
HOMGNHKM_00808	gene	945				
HOMGNHKM_00809	CDS	642		3.4.19.3		pyrrolidone-carboxylate peptidase
HOMGNHKM_00809	gene	642				
HOMGNHKM_00810	CDS	1404				Na+/H+ antiporter
HOMGNHKM_00810	gene	1404				
HOMGNHKM_00811	CDS	435				ArsR family transcriptional regulator
HOMGNHKM_00811	gene	435				
HOMGNHKM_00812	CDS	636		1.6.99.-		nitroreductase family protein
HOMGNHKM_00812	gene	636				
HOMGNHKM_00813	CDS	834		3.-.-.-		HAD superfamily hydrolase
HOMGNHKM_00813	gene	834				
HOMGNHKM_00814	CDS	1743		2.7.1.69		PTS system, mannitol-specific IICB component
HOMGNHKM_00814	gene	1743				
HOMGNHKM_00815	CDS	2034				transcriptional antiterminator bglG
HOMGNHKM_00815	gene	2034				
HOMGNHKM_00816	CDS	435		2.7.1.-		PTS system, mannitol-specific IIA component
HOMGNHKM_00816	gene	435				
HOMGNHKM_00817	CDS	1773		2.7.1.69		PTS system, mannitol-specific IICBA component
HOMGNHKM_00817	gene	1773				
HOMGNHKM_00818	CDS	438	mtlF	2.7.1.-		PTS system mannitol-specific transporter subunit IIA
HOMGNHKM_00818	gene	438	mtlF			
HOMGNHKM_00819	CDS	1155	mtlD	1.1.1.17		Mannitol-1-phosphate 5-dehydrogenase
HOMGNHKM_00819	gene	1155	mtlD			
HOMGNHKM_00820	CDS	1116		1.-.-.-		FAD dependent oxidoreductase
HOMGNHKM_00820	gene	1116				
HOMGNHKM_00821	CDS	639				hypothetical protein
HOMGNHKM_00821	gene	639				
HOMGNHKM_00822	CDS	1179				hypothetical protein
HOMGNHKM_00822	gene	1179				
HOMGNHKM_00823	CDS	711		3.6.3.-		ABC transporter ATP-binding protein/permease
HOMGNHKM_00823	gene	711				
HOMGNHKM_00824	CDS	1230	macB_1	3.6.3.-		Macrolide export ATP-binding/permease protein MacB
HOMGNHKM_00824	gene	1230	macB_1			
HOMGNHKM_00825	CDS	156				hypothetical protein
HOMGNHKM_00825	gene	156				
HOMGNHKM_00826	CDS	1122				hypothetical protein
HOMGNHKM_00826	gene	1122				
HOMGNHKM_00827	CDS	705				Urea transporter
HOMGNHKM_00827	gene	705				
HOMGNHKM_00828	CDS	1476				major facilitator superfamily transporter
HOMGNHKM_00828	gene	1476				
HOMGNHKM_00829	CDS	468				MerR family transcriptional regulator
HOMGNHKM_00829	gene	468				
HOMGNHKM_00830	CDS	753				IclR transcriptional regulator
HOMGNHKM_00830	gene	753				
HOMGNHKM_00831	CDS	648		4.1.3.16		keto-hydroxyglutarate-aldolase/keto-deoxy- phosphogluconate aldolase
HOMGNHKM_00831	gene	648				
HOMGNHKM_00832	CDS	1008		2.7.1.45		2-dehydro-3-deoxygluconokinase
HOMGNHKM_00832	gene	1008				
HOMGNHKM_00833	CDS	840	kduI1	5.3.1.17		4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase
HOMGNHKM_00833	gene	840	kduI1			
HOMGNHKM_00834	CDS	789		1.1.1.69		gluconate 5-dehydrogenase
HOMGNHKM_00834	gene	789				
HOMGNHKM_00835	CDS	1107		3.2.1.-		Glycosyl Hydrolase Family 88
HOMGNHKM_00835	gene	1107				
HOMGNHKM_00836	CDS	1008				TRAP dicarboxylate transporter subunit DctP
HOMGNHKM_00836	gene	1008				
HOMGNHKM_00837	CDS	477				TRAP dicarboxylate transporter subunit DctQ
HOMGNHKM_00837	gene	477				
HOMGNHKM_00838	CDS	1296				TRAP dicarboxylate transporter subunit DctM
HOMGNHKM_00838	gene	1296				
HOMGNHKM_00839	CDS	873				AraC family transcriptional regulator
HOMGNHKM_00839	gene	873				
HOMGNHKM_00840	CDS	1485		2.7.1.5		rhamnulokinase
HOMGNHKM_00840	gene	1485				
HOMGNHKM_00841	CDS	1287	rhaA	5.3.1.14		L-rhamnose isomerase
HOMGNHKM_00841	gene	1287	rhaA			
HOMGNHKM_00842	CDS	849	rhaD	4.1.2.19		rhamnulose-1-phosphate aldolase
HOMGNHKM_00842	gene	849	rhaD			
HOMGNHKM_00843	CDS	312	rhaM	5.1.3.32	COG3254	L-rhamnose mutarotase
HOMGNHKM_00843	gene	312	rhaM			
HOMGNHKM_00844	CDS	921				AraC family transcriptional regulator
HOMGNHKM_00844	gene	921				
HOMGNHKM_00845	CDS	837		4.2.99.18		AP endonuclease
HOMGNHKM_00845	gene	837				
HOMGNHKM_00846	CDS	201				hypothetical protein
HOMGNHKM_00846	gene	201				
HOMGNHKM_00847	CDS	1482				amino acid/peptide transporter
HOMGNHKM_00847	gene	1482				
HOMGNHKM_00848	CDS	600	lysM			peptidoglycan-binding protein LysM
HOMGNHKM_00848	gene	600	lysM			
HOMGNHKM_00849	CDS	816	menB	4.1.3.36	COG0447	1,4-dihydroxy-2-naphthoyl-CoA synthase
HOMGNHKM_00849	gene	816	menB			
HOMGNHKM_00850	CDS	1518		6.1.1.13		D-alanine--poly(phosphoribitol) ligase subunit 1
HOMGNHKM_00850	gene	1518				
HOMGNHKM_00851	CDS	1368	pchA	5.4.4.2	COG1169	Salicylate biosynthesis isochorismate synthase
HOMGNHKM_00851	gene	1368	pchA			
HOMGNHKM_00852	CDS	1734	menD	2.2.1.9		2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase
HOMGNHKM_00852	gene	1734	menD			
HOMGNHKM_00853	CDS	825	menH	4.2.99.20	COG0596	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
HOMGNHKM_00853	gene	825	menH			
HOMGNHKM_00854	CDS	1104	menC	4.2.1.113	COG4948	o-succinylbenzoate synthase
HOMGNHKM_00854	gene	1104	menC			
HOMGNHKM_00855	CDS	699	nagB_1	3.5.99.6		glucosamine-6-phosphate deaminase
HOMGNHKM_00855	gene	699	nagB_1			
HOMGNHKM_00856	CDS	1527				AMP-binding family protein
HOMGNHKM_00856	gene	1527				
HOMGNHKM_00857	CDS	402				peroxiredoxin, Ohr family protein
HOMGNHKM_00857	gene	402				
HOMGNHKM_00858	CDS	780				Sulfite exporter TauE/SafE
HOMGNHKM_00858	gene	780				
HOMGNHKM_00859	CDS	804		2.7.1.69		PTS system, mannose/fructose/sorbose-specific IIC component
HOMGNHKM_00859	gene	804				
HOMGNHKM_00860	CDS	819		2.7.1.69		PTS system, mannose/fructose/sorbose-specific IID component
HOMGNHKM_00860	gene	819				
HOMGNHKM_00861	CDS	477		2.7.1.-		PTS system mannose-specific transporter subunit IIAB
HOMGNHKM_00861	gene	477				
HOMGNHKM_00862	CDS	852				RpiR family transcriptional regulator
HOMGNHKM_00862	gene	852				
HOMGNHKM_00863	CDS	891	murQ_2	4.2.1.126		N-acetylmuramic acid 6-phosphate etherase
HOMGNHKM_00863	gene	891	murQ_2			
HOMGNHKM_00864	CDS	990		3.5.2.6		Beta-lactamase
HOMGNHKM_00864	gene	990				
HOMGNHKM_00865	CDS	420	sorF		COG2893	PTS system sorbose-specific EIIA component
HOMGNHKM_00865	gene	420	sorF			
HOMGNHKM_00866	CDS	810				hypothetical protein
HOMGNHKM_00866	gene	810				
HOMGNHKM_00867	CDS	609	sodA	1.15.1.1		superoxide dismutase
HOMGNHKM_00867	gene	609	sodA			
HOMGNHKM_00868	CDS	981	dapF	5.1.1.7	COG0253	Diaminopimelate epimerase
HOMGNHKM_00868	gene	981	dapF			
HOMGNHKM_00869	CDS	1209				transcriptional regulator
HOMGNHKM_00869	gene	1209				
HOMGNHKM_00870	CDS	702	nagB_2	3.5.99.6		glucosamine-6-phosphate deaminase
HOMGNHKM_00870	gene	702	nagB_2			
HOMGNHKM_00871	CDS	702				MgtC family protein
HOMGNHKM_00871	gene	702				
HOMGNHKM_00872	CDS	357				hypothetical protein
HOMGNHKM_00872	gene	357				
HOMGNHKM_00873	CDS	966		1.17.4.1		ribonucleotide-diphosphate reductase, beta subunit
HOMGNHKM_00873	gene	966				
HOMGNHKM_00874	CDS	2160		1.17.4.1		ribonucleoside-diphosphate reductase subunit alpha
HOMGNHKM_00874	gene	2160				
HOMGNHKM_00875	CDS	378	nrdI_1			putative flavoprotein NrdI
HOMGNHKM_00875	gene	378	nrdI_1			
HOMGNHKM_00876	CDS	225				glutaredoxin
HOMGNHKM_00876	gene	225				
HOMGNHKM_00877	CDS	474				ferrous iron transport protein A
HOMGNHKM_00877	gene	474				
HOMGNHKM_00878	CDS	2151				ferrous iron transport protein B
HOMGNHKM_00878	gene	2151				
HOMGNHKM_00879	CDS	138				hypothetical protein
HOMGNHKM_00879	gene	138				
HOMGNHKM_00880	tRNA	74				tRNA-Lys(ctt)
HOMGNHKM_00880	gene	74				
HOMGNHKM_00881	CDS	840		1.1.1.-		oxidoreductase, aldo/keto reductase family protein
HOMGNHKM_00881	gene	840				
HOMGNHKM_00882	CDS	483	cetB	5.1.3.33		2-epi-5-epi-valiolone epimerase
HOMGNHKM_00882	gene	483	cetB			
HOMGNHKM_00883	CDS	1446		2.7.8.-		cardiolipin synthetase
HOMGNHKM_00883	gene	1446				
HOMGNHKM_00884	CDS	1257	tyrS1_1	6.1.1.1		tyrosyl-tRNA synthetase
HOMGNHKM_00884	gene	1257	tyrS1_1			
HOMGNHKM_00885	CDS	1863		4.1.1.25		tyrosine decarboxylase
HOMGNHKM_00885	gene	1863				
HOMGNHKM_00886	CDS	1419				amino acid permease
HOMGNHKM_00886	gene	1419				
HOMGNHKM_00887	CDS	1407				Na+/H+ antiporter
HOMGNHKM_00887	gene	1407				
HOMGNHKM_00888	CDS	918				hypothetical protein
HOMGNHKM_00888	gene	918				
HOMGNHKM_00889	CDS	450	yehR		COG4808	putative lipoprotein YehR
HOMGNHKM_00889	gene	450	yehR			
HOMGNHKM_00890	CDS	507	yutG	3.1.3.27		phosphatidylglycerophosphatase A
HOMGNHKM_00890	gene	507	yutG			
HOMGNHKM_00891	CDS	954	ldhB	1.1.1.27		L-lactate dehydrogenase
HOMGNHKM_00891	gene	954	ldhB			
HOMGNHKM_00892	CDS	363				hypothetical protein
HOMGNHKM_00892	gene	363				
HOMGNHKM_00893	CDS	411				hypothetical protein
HOMGNHKM_00893	gene	411				
HOMGNHKM_00894	CDS	828				LysR family transcriptional regulator
HOMGNHKM_00894	gene	828				
HOMGNHKM_00895	CDS	969				C4-dicarboxylate transporter/malic acid transport protein
HOMGNHKM_00895	gene	969				
HOMGNHKM_00896	CDS	960		4.2.1.46		NAD-dependent epimerase/dehydratase
HOMGNHKM_00896	gene	960				
HOMGNHKM_00897	CDS	330	ytcD_2		COG1733	putative HTH-type transcriptional regulator YtcD
HOMGNHKM_00897	gene	330	ytcD_2			
HOMGNHKM_00898	CDS	618		1.6.99.-		nitroreductase family protein
HOMGNHKM_00898	gene	618				
HOMGNHKM_00899	CDS	1014		2.7.7.63		lipoyltransferase and lipoate-protein ligase A
HOMGNHKM_00899	gene	1014				
HOMGNHKM_00900	CDS	849	htpX	3.4.24.-		Protease HtpX
