locus_tag	ftype	length_bp	gene	EC_number	COG	product
ODAPGGNM_00571	gene	288				
ODAPGGNM_00572	CDS	783		1.5.1.2		delta 1-pyrroline-5-carboxylate reductase
ODAPGGNM_00572	gene	783				
ODAPGGNM_00573	CDS	1725		5.4.2.2		phosphoglucomutase/phosphomannomutase family protein
ODAPGGNM_00573	gene	1725				
ODAPGGNM_00574	CDS	1452				GntR family transcriptional regulator
ODAPGGNM_00574	gene	1452				
ODAPGGNM_00575	CDS	1029				hypothetical protein
ODAPGGNM_00575	gene	1029				
ODAPGGNM_00576	CDS	333				PadR family transcriptional regulator
ODAPGGNM_00576	gene	333				
ODAPGGNM_00577	CDS	978	guaC	1.7.1.7		guanosine 5'-monophosphate oxidoreductase
ODAPGGNM_00577	gene	978	guaC			
ODAPGGNM_00578	CDS	1332				xanthine permease
ODAPGGNM_00578	gene	1332				
ODAPGGNM_00579	CDS	1386	guaD	3.5.4.3	COG0402	Guanine deaminase
ODAPGGNM_00579	gene	1386	guaD			
ODAPGGNM_00580	CDS	627				Metallo-beta-lactamase superfamily protein
ODAPGGNM_00580	gene	627				
ODAPGGNM_00581	CDS	711		5.4.2.1		phosphoglycerate mutase family protein
ODAPGGNM_00581	gene	711				
ODAPGGNM_00582	CDS	849				RpiR family transcriptional regulator
ODAPGGNM_00582	gene	849				
ODAPGGNM_00583	CDS	1455		2.7.1.69		PTS system, sugar-specific IIBC component
ODAPGGNM_00583	gene	1455				
ODAPGGNM_00584	CDS	891	murQ_1	4.2.1.126		N-acetylmuramic acid 6-phosphate etherase
ODAPGGNM_00584	gene	891	murQ_1			
ODAPGGNM_00585	CDS	1110				alpha3-beta1 integrin-binding family protein
ODAPGGNM_00585	gene	1110				
ODAPGGNM_00586	CDS	495		2.7.1.69		PTS system, sugar-specific IIBC component
ODAPGGNM_00586	gene	495				
ODAPGGNM_00587	CDS	831	uppP	3.6.1.27		undecaprenyl-diphosphatase
ODAPGGNM_00587	gene	831	uppP			
ODAPGGNM_00588	CDS	786				protein YebG
ODAPGGNM_00588	gene	786				
ODAPGGNM_00589	CDS	624				hypothetical protein
ODAPGGNM_00589	gene	624				
ODAPGGNM_00590	CDS	1014				hypothetical protein
ODAPGGNM_00590	gene	1014				
ODAPGGNM_00591	CDS	252	rpsT			30S ribosomal protein S20
ODAPGGNM_00591	gene	252	rpsT			
ODAPGGNM_00592	CDS	537				hypothetical protein
ODAPGGNM_00592	gene	537				
ODAPGGNM_00593	CDS	942		1.1.1.169		2-dehydropantoate 2-reductase
ODAPGGNM_00593	gene	942				
ODAPGGNM_00594	CDS	1029		2.7.7.7		DNA polymerase III subunit delta
ODAPGGNM_00594	gene	1029				
ODAPGGNM_00595	CDS	2130				DNA internalization-related competence protein ComEC/Rec2
ODAPGGNM_00595	gene	2130				
ODAPGGNM_00596	CDS	504		3.5.-.-		ComE operon protein 2
ODAPGGNM_00596	gene	504				
ODAPGGNM_00597	CDS	645	comEA			competence protein, ComEA
ODAPGGNM_00597	gene	645	comEA			
ODAPGGNM_00598	CDS	1053				PDZ domain protein
ODAPGGNM_00598	gene	1053				
ODAPGGNM_00599	CDS	492	coaD	2.7.7.3		Phosphopantetheine adenylyltransferase, CoaD
ODAPGGNM_00599	gene	492	coaD			
ODAPGGNM_00600	CDS	654		2.1.1.-		RsmD family RNA methyltransferase
ODAPGGNM_00600	gene	654				
ODAPGGNM_00601	CDS	351				hypothetical protein
ODAPGGNM_00601	gene	351				
ODAPGGNM_00602	CDS	435				hypothetical protein
ODAPGGNM_00602	gene	435				
ODAPGGNM_00603	CDS	1125				hypothetical protein
ODAPGGNM_00603	gene	1125				
ODAPGGNM_00604	CDS	3429		6.4.1.1		pyruvate carboxylase
ODAPGGNM_00604	gene	3429				
ODAPGGNM_00605	CDS	1209	ftsW			cell cycle protein FtsW
ODAPGGNM_00605	gene	1209	ftsW			
ODAPGGNM_00606	CDS	306				hypothetical protein
ODAPGGNM_00606	gene	306				
ODAPGGNM_00607	CDS	1770	recQ			ATP-dependent DNA helicase RecQ
ODAPGGNM_00607	gene	1770	recQ			
ODAPGGNM_00608	CDS	1836	typA			GTP-binding protein TypA/BipA
ODAPGGNM_00608	gene	1836	typA			
ODAPGGNM_00609	CDS	783		3.1.3.25		inositol monophosphatase family protein
ODAPGGNM_00609	gene	783				
ODAPGGNM_00610	CDS	279				hypothetical protein
ODAPGGNM_00610	gene	279				
ODAPGGNM_00611	CDS	1266				voltage-gated chloride channel family protein
ODAPGGNM_00611	gene	1266				
ODAPGGNM_00612	CDS	1251		2.4.1.336	COG1215	Beta-monoglucosyldiacylglycerol synthase
ODAPGGNM_00612	gene	1251				
ODAPGGNM_00613	CDS	144				hypothetical protein
ODAPGGNM_00613	gene	144				
ODAPGGNM_00614	CDS	2181				hypothetical protein
ODAPGGNM_00614	gene	2181				
ODAPGGNM_00615	CDS	2049				hypothetical protein
ODAPGGNM_00615	gene	2049				
ODAPGGNM_00616	CDS	279				hypothetical protein
ODAPGGNM_00616	gene	279				
ODAPGGNM_00617	CDS	324				hypothetical protein
ODAPGGNM_00617	gene	324				
ODAPGGNM_00618	CDS	501				HD domain-containing protein
ODAPGGNM_00618	gene	501				
ODAPGGNM_00619	CDS	1692	argS	6.1.1.19		arginyl-tRNA synthetase
ODAPGGNM_00619	gene	1692	argS			
ODAPGGNM_00620	CDS	1047	gcp	3.4.24.57		O-sialoglycoprotein endopeptidase
ODAPGGNM_00620	gene	1047	gcp			
ODAPGGNM_00621	CDS	465		2.3.1.128		ribosomal-protein-alanine acetyltransferase
ODAPGGNM_00621	gene	465				
ODAPGGNM_00622	CDS	543		2.3.1.128		ribosomal-protein-alanine acetyltransferase
ODAPGGNM_00622	gene	543				
ODAPGGNM_00623	CDS	720	yeaZ			universal bacterial protein YeaZ
ODAPGGNM_00623	gene	720	yeaZ			
ODAPGGNM_00624	CDS	2043		2.4.1.129		penicillin binding protein transpeptidase domain protein
ODAPGGNM_00624	gene	2043				
ODAPGGNM_00625	CDS	1233				Putative virion core protein
ODAPGGNM_00625	gene	1233				
ODAPGGNM_00626	CDS	1146				hypothetical protein
ODAPGGNM_00626	gene	1146				
ODAPGGNM_00627	CDS	810				hypothetical protein
ODAPGGNM_00627	gene	810				
ODAPGGNM_00628	CDS	732	gph	3.1.3.18		Phosphoglycolate phosphatase
ODAPGGNM_00628	gene	732	gph			
ODAPGGNM_00629	CDS	228				hypothetical protein
ODAPGGNM_00629	gene	228				
ODAPGGNM_00630	CDS	651				hypothetical protein
ODAPGGNM_00630	gene	651				
ODAPGGNM_00631	CDS	801		2.7.7.41		phosphatidate cytidylyltransferase
ODAPGGNM_00631	gene	801				
ODAPGGNM_00632	CDS	816	uppS	2.5.1.31		undecaprenyl diphosphate synthase
ODAPGGNM_00632	gene	816	uppS			
ODAPGGNM_00633	CDS	819	metQ_1			putative D-methionine-binding lipoprotein MetQ
ODAPGGNM_00633	gene	819	metQ_1			
ODAPGGNM_00634	CDS	687				ABC transporter permease
ODAPGGNM_00634	gene	687				
ODAPGGNM_00635	CDS	1038	metN2_1	3.6.3.-		ABC transporter ATP-binding protein
ODAPGGNM_00635	gene	1038	metN2_1			
ODAPGGNM_00636	CDS	324				glycine cleavage H-protein
ODAPGGNM_00636	gene	324				
ODAPGGNM_00637	CDS	360				ArsC family protein
ODAPGGNM_00637	gene	360				
ODAPGGNM_00638	CDS	1188				FtsW/RodA/SpoVE family cell cycle protein
ODAPGGNM_00638	gene	1188				
ODAPGGNM_00639	CDS	1437				M protein trans-acting positive regulator
ODAPGGNM_00639	gene	1437				
ODAPGGNM_00640	CDS	702				hypothetical protein
ODAPGGNM_00640	gene	702				
ODAPGGNM_00641	CDS	4308				hypothetical protein
ODAPGGNM_00641	gene	4308				
ODAPGGNM_00642	CDS	1332				hypothetical protein
ODAPGGNM_00642	gene	1332				
ODAPGGNM_00643	CDS	552				helix-turn-helix domain-containing protein
ODAPGGNM_00643	gene	552				
ODAPGGNM_00644	CDS	708	azlC_1			azaleucine resistance protein AzlC_1
ODAPGGNM_00644	gene	708	azlC_1			
ODAPGGNM_00645	CDS	327				Branched-chain amino acid transport protein
ODAPGGNM_00645	gene	327				
ODAPGGNM_00646	tRNA	73				tRNA-Thr(cgt)
ODAPGGNM_00646	gene	73				
ODAPGGNM_00647	CDS	237				hypothetical protein
ODAPGGNM_00647	gene	237				
ODAPGGNM_00648	CDS	273				hypothetical protein
ODAPGGNM_00648	gene	273				
ODAPGGNM_00649	CDS	630	upp	2.4.2.9		uracil phosphoribosyltransferase
ODAPGGNM_00649	gene	630	upp			
ODAPGGNM_00650	CDS	1239	glyA	2.1.2.1		serine hydroxymethyltransferase
ODAPGGNM_00650	gene	1239	glyA			
ODAPGGNM_00651	CDS	1023				Sua5/YciO/YrdC/YwlC family protein
ODAPGGNM_00651	gene	1023				
ODAPGGNM_00652	CDS	834	hemK			modification methylase HemK
ODAPGGNM_00652	gene	834	hemK			
ODAPGGNM_00653	CDS	1074	prfA			peptide chain release factor 1
ODAPGGNM_00653	gene	1074	prfA			
ODAPGGNM_00654	CDS	585	tdk	2.7.1.21		Thymidine kinase
ODAPGGNM_00654	gene	585	tdk			
ODAPGGNM_00655	CDS	1518		1.3.99.1		fumarate reductase flavoprotein subunit
ODAPGGNM_00655	gene	1518				
ODAPGGNM_00656	CDS	1416				cation transporter
ODAPGGNM_00656	gene	1416				
ODAPGGNM_00657	CDS	3534		1.2.7.-		pyruvate flavodoxin oxidoreductase subunit alpha
ODAPGGNM_00657	gene	3534				
ODAPGGNM_00658	CDS	1419	gltD	1.4.1.13	COG0493	Glutamate synthase [NADPH] small chain
ODAPGGNM_00658	gene	1419	gltD			
ODAPGGNM_00659	CDS	840		1.3.98.1		dihydroorotate dehydrogenase, electron transfer subunit
ODAPGGNM_00659	gene	840				
ODAPGGNM_00660	CDS	465				flavodoxin
ODAPGGNM_00660	gene	465				
ODAPGGNM_00661	CDS	831				hypothetical protein
ODAPGGNM_00661	gene	831				
ODAPGGNM_00662	CDS	756				hypothetical protein
ODAPGGNM_00662	gene	756				
ODAPGGNM_00663	CDS	258				hypothetical protein
ODAPGGNM_00663	gene	258				
ODAPGGNM_00664	CDS	588				hypothetical protein
ODAPGGNM_00664	gene	588				
ODAPGGNM_00665	CDS	1023	selD	2.7.9.3	COG0709	Selenide, water dikinase
ODAPGGNM_00665	gene	1023	selD			
ODAPGGNM_00666	CDS	1149	csd_2	2.8.1.7		cysteine desulfurase
ODAPGGNM_00666	gene	1149	csd_2			
ODAPGGNM_00667	CDS	582	pucB		COG2068	Purine catabolism protein PucB
ODAPGGNM_00667	gene	582	pucB			
ODAPGGNM_00668	CDS	2574				hypothetical protein
ODAPGGNM_00668	gene	2574				
ODAPGGNM_00669	CDS	1008	pucA	1.17.1.4	COG1975	putative xanthine dehydrogenase subunit A
ODAPGGNM_00669	gene	1008	pucA			
ODAPGGNM_00670	CDS	360				hypothetical protein
ODAPGGNM_00670	gene	360				
ODAPGGNM_00671	CDS	1320				xanthine permease
ODAPGGNM_00671	gene	1320				
ODAPGGNM_00672	CDS	381	yabJ_1	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
ODAPGGNM_00672	gene	381	yabJ_1			
ODAPGGNM_00673	CDS	945	arcC_1	2.7.2.2		Carbamate kinase
ODAPGGNM_00673	gene	945	arcC_1			
ODAPGGNM_00674	CDS	1194	ygeW	2.1.3.-	COG0078	Putative carbamoyltransferase YgeW
ODAPGGNM_00674	gene	1194	ygeW			
ODAPGGNM_00675	CDS	1311		3.4.13.-		Putative dipeptidase
ODAPGGNM_00675	gene	1311				
ODAPGGNM_00676	CDS	1194	dpaL	4.3.1.15	COG1171	Diaminopropionate ammonia-lyase
ODAPGGNM_00676	gene	1194	dpaL			
ODAPGGNM_00677	CDS	1374	pyrC_2	3.5.2.3		Dihydroorotase
ODAPGGNM_00677	gene	1374	pyrC_2			
ODAPGGNM_00678	CDS	3006	ygfK		COG0493	Putative oxidoreductase YgfK
ODAPGGNM_00678	gene	3006	ygfK			
ODAPGGNM_00679	CDS	1335	ssnA	3.-.-.-	COG0402	Putative aminohydrolase SsnA
ODAPGGNM_00679	gene	1335	ssnA			
ODAPGGNM_00680	CDS	639	dauR		COG2964	Transcriptional regulator DauR
ODAPGGNM_00680	gene	639	dauR			
ODAPGGNM_00681	CDS	1353				Mur ligase middle domain-containing protein
ODAPGGNM_00681	gene	1353				
ODAPGGNM_00682	CDS	693				CobB/CobQ-like glutamine amidotransferase domain protein
ODAPGGNM_00682	gene	693				
ODAPGGNM_00683	CDS	975		3.2.2.-		inosine-uridine preferring nucleoside hydrolase
ODAPGGNM_00683	gene	975				
ODAPGGNM_00684	CDS	546				integral membrane protein
ODAPGGNM_00684	gene	546				
ODAPGGNM_00685	CDS	972		5.3.1.8		mannose-6-phosphate isomerase
ODAPGGNM_00685	gene	972				
ODAPGGNM_00686	CDS	1044		3.5.2.6		Beta-lactamase
ODAPGGNM_00686	gene	1044				
ODAPGGNM_00687	CDS	846				glyoxalase family protein
ODAPGGNM_00687	gene	846				
ODAPGGNM_00688	CDS	1869				ABC transporter ATP-binding protein/permease
ODAPGGNM_00688	gene	1869				
ODAPGGNM_00689	CDS	1728				ABC transporter ATP-binding protein/permease
ODAPGGNM_00689	gene	1728				
ODAPGGNM_00690	CDS	678				TetR family transcriptional regulator
ODAPGGNM_00690	gene	678				
ODAPGGNM_00691	CDS	570		2.7.4.8		guanylate kinase
ODAPGGNM_00691	gene	570				
ODAPGGNM_00692	CDS	1446		3.2.1.86		6-phospho-beta-glucosidase
ODAPGGNM_00692	gene	1446				
ODAPGGNM_00693	CDS	1881		2.7.1.69		PTS system beta-glucoside-specific transporter subunit IIABC
ODAPGGNM_00693	gene	1881				
ODAPGGNM_00694	CDS	843				BglG family transcriptional antiterminator
ODAPGGNM_00694	gene	843				
ODAPGGNM_00695	CDS	627		1.7.-.-		azoreductase
ODAPGGNM_00695	gene	627				
ODAPGGNM_00696	CDS	1170				permease
ODAPGGNM_00696	gene	1170				
ODAPGGNM_00697	CDS	369		2.7.1.-		PTS system, glucitol/sorbitol-specific IIA component
ODAPGGNM_00697	gene	369				
ODAPGGNM_00698	CDS	177				hypothetical protein
ODAPGGNM_00698	gene	177				
ODAPGGNM_00699	CDS	1302	murA2	2.5.1.7		UDP-N-acetylglucosamine 1-carboxyvinyltransferase
ODAPGGNM_00699	gene	1302	murA2			
ODAPGGNM_00700	CDS	237				membrane protein
ODAPGGNM_00700	gene	237				
ODAPGGNM_00701	CDS	420	atpC	3.6.3.14		ATP synthase F1 subunit epsilon
ODAPGGNM_00701	gene	420	atpC			
ODAPGGNM_00702	CDS	1407	atpD	3.6.3.14		ATP synthase F1 subunit beta
ODAPGGNM_00702	gene	1407	atpD			
ODAPGGNM_00703	CDS	909	atpG	3.6.3.14		ATP synthase F1 subunit gamma
ODAPGGNM_00703	gene	909	atpG			
ODAPGGNM_00704	CDS	1557	atpA	3.6.3.14		ATP synthase F1 subunit alpha
ODAPGGNM_00704	gene	1557	atpA			
ODAPGGNM_00705	CDS	543	atpH	3.6.3.14		ATP synthase F1, delta subunit
ODAPGGNM_00705	gene	543	atpH			
ODAPGGNM_00706	CDS	531	atpF	3.6.3.14		ATP synthase F0, B subunit
ODAPGGNM_00706	gene	531	atpF			
ODAPGGNM_00707	CDS	222	atpE			ATP synthase subunit c
ODAPGGNM_00707	gene	222	atpE			
ODAPGGNM_00708	CDS	720	atpB	3.6.3.14		ATP synthase subunit C
ODAPGGNM_00708	gene	720	atpB			
ODAPGGNM_00709	CDS	465	smpB			SsrA-binding protein
ODAPGGNM_00709	gene	465	smpB			
ODAPGGNM_00710	CDS	2370		3.1.-.-		ribonuclease R
ODAPGGNM_00710	gene	2370				
ODAPGGNM_00711	CDS	765		3.1.1.1		carboxylesterase
ODAPGGNM_00711	gene	765				
ODAPGGNM_00712	CDS	237				preprotein translocase, SecG subunit
ODAPGGNM_00712	gene	237				
ODAPGGNM_00713	CDS	276		2.3.1.-		GNAT family acetyltransferase
ODAPGGNM_00713	gene	276				
ODAPGGNM_00714	CDS	285				hypothetical protein
ODAPGGNM_00714	gene	285				
ODAPGGNM_00715	CDS	1806		3.6.3.3		cadmium-translocating P-type ATPase
ODAPGGNM_00715	gene	1806				
ODAPGGNM_00716	CDS	828	nadE	6.3.1.5		NH(3)-dependent NAD(+) synthetase
ODAPGGNM_00716	gene	828	nadE			
ODAPGGNM_00717	CDS	1485		2.4.2.11		Nicotinate phosphoribosyltransferase
ODAPGGNM_00717	gene	1485				
ODAPGGNM_00718	CDS	411				cell wall teichoic acid glycosylation protein GtcA family protein
ODAPGGNM_00718	gene	411				
ODAPGGNM_00719	CDS	1548				hypothetical protein
ODAPGGNM_00719	gene	1548				
ODAPGGNM_00720	CDS	711				hypothetical protein
ODAPGGNM_00720	gene	711				
ODAPGGNM_00721	CDS	249	walR		COG0745	Transcriptional regulatory protein WalR
ODAPGGNM_00721	gene	249	walR			
ODAPGGNM_00722	CDS	387				hypothetical protein
ODAPGGNM_00722	gene	387				
ODAPGGNM_00723	CDS	1626	groL			chaperonin GroL
ODAPGGNM_00723	gene	1626	groL			
ODAPGGNM_00724	CDS	285	groS			chaperonin GroS
ODAPGGNM_00724	gene	285	groS			
ODAPGGNM_00725	CDS	177				hypothetical protein
ODAPGGNM_00725	gene	177				
ODAPGGNM_00726	CDS	654		3.4.-.-		CAAX amino terminal protease
ODAPGGNM_00726	gene	654				
ODAPGGNM_00727	CDS	651	rex1			redox-sensitive transcriptional regulator
ODAPGGNM_00727	gene	651	rex1			
ODAPGGNM_00728	CDS	1947				ABC transporter ATP-binding protein
ODAPGGNM_00728	gene	1947				
ODAPGGNM_00729	CDS	633				GntR family transcriptional regulator
ODAPGGNM_00729	gene	633				
ODAPGGNM_00730	CDS	1191		3.6.3.32		glycine betaine transporter ATP-binding subunit
ODAPGGNM_00730	gene	1191				
ODAPGGNM_00731	CDS	1710				Substrate binding domain of ABC-type glycine betaine transport system
ODAPGGNM_00731	gene	1710				
ODAPGGNM_00732	CDS	711				hypothetical protein
ODAPGGNM_00732	gene	711				
ODAPGGNM_00733	CDS	903		2.7.1.107		diacylglycerol kinase catalytic subunit
ODAPGGNM_00733	gene	903				
ODAPGGNM_00734	CDS	1014				hypothetical protein
ODAPGGNM_00734	gene	1014				
ODAPGGNM_00735	CDS	1149		2.7.1.31		glycerate kinase
ODAPGGNM_00735	gene	1149				
ODAPGGNM_00736	CDS	1293	gntP		COG2610	High-affinity gluconate transporter
ODAPGGNM_00736	gene	1293	gntP			
ODAPGGNM_00737	CDS	684				hypothetical protein
ODAPGGNM_00737	gene	684				
ODAPGGNM_00738	CDS	1074				spermidine/putrescine-binding periplasmic protein PotD
ODAPGGNM_00738	gene	1074				
ODAPGGNM_00739	CDS	837	potC_1			spermidine/putrescine transport system permease protein PotC
ODAPGGNM_00739	gene	837	potC_1			
ODAPGGNM_00740	CDS	807				spermidine/putrescine ABC superfamily ATP binding cassette transporter, membrane protein
ODAPGGNM_00740	gene	807				
ODAPGGNM_00741	CDS	1086	potA	3.6.3.31		Spermidine/putrescine import ATP-binding protein PotA
ODAPGGNM_00741	gene	1086	potA			
ODAPGGNM_00742	CDS	543				helix-turn-helix domain-containing protein
ODAPGGNM_00742	gene	543				
ODAPGGNM_00743	CDS	993		1.6.5.-		YhdH/YhfP family quinone oxidoreductase
ODAPGGNM_00743	gene	993				
ODAPGGNM_00744	CDS	774		6.3.2.5		phosphopantothenate--cysteine ligase
ODAPGGNM_00744	gene	774				
ODAPGGNM_00745	CDS	555	coaC	4.1.1.36		phosphopantothenoylcysteine decarboxylase
ODAPGGNM_00745	gene	555	coaC			
ODAPGGNM_00746	CDS	636				integral membrane protein
ODAPGGNM_00746	gene	636				
ODAPGGNM_00747	CDS	1206	femB	2.3.2.18	COG2348	Aminoacyltransferase FemB
ODAPGGNM_00747	gene	1206	femB			
ODAPGGNM_00748	CDS	507				integral membrane protein
ODAPGGNM_00748	gene	507				
ODAPGGNM_00749	CDS	960		2.7.1.107		diacylglycerol kinase catalytic subunit
ODAPGGNM_00749	gene	960				
ODAPGGNM_00750	CDS	2610				RecD/TraA family helicase
ODAPGGNM_00750	gene	2610				
ODAPGGNM_00751	CDS	645		5.4.2.1		phosphoglycerate mutase family protein
ODAPGGNM_00751	gene	645				
ODAPGGNM_00752	CDS	507		2.1.1.-		TrmH family RNA methyltransferase
ODAPGGNM_00752	gene	507				
ODAPGGNM_00753	CDS	846		2.1.1.-		methyltransferase domain protein
ODAPGGNM_00753	gene	846				
ODAPGGNM_00754	CDS	630	cutC			copper homeostasis protein CutC
ODAPGGNM_00754	gene	630	cutC			
ODAPGGNM_00755	CDS	1362	mgtE			magnesium transporter
ODAPGGNM_00755	gene	1362	mgtE			
ODAPGGNM_00756	CDS	894		5.4.99.-		ribosomal large subunit pseudouridine synthase
ODAPGGNM_00756	gene	894				
ODAPGGNM_00757	CDS	798	ppnK	2.7.1.23		inorganic polyphosphate/ATP-NAD kinase
ODAPGGNM_00757	gene	798	ppnK			
ODAPGGNM_00758	CDS	675		2.7.6.5		GTP diphosphokinase
ODAPGGNM_00758	gene	675				
ODAPGGNM_00759	CDS	579		4.6.1.1		adenylate cyclase
ODAPGGNM_00759	gene	579				
ODAPGGNM_00760	CDS	660		5.3.4.1		dithiol-disulfide isomerase
ODAPGGNM_00760	gene	660				
ODAPGGNM_00761	CDS	720				hypothetical protein
ODAPGGNM_00761	gene	720				
ODAPGGNM_00762	CDS	1812		3.4.24.-		oligoendopeptidase F
ODAPGGNM_00762	gene	1812				
ODAPGGNM_00763	CDS	1179				hypothetical protein
ODAPGGNM_00763	gene	1179				
ODAPGGNM_00764	CDS	663				MecA negative regulator of genetic competence
ODAPGGNM_00764	gene	663				
ODAPGGNM_00765	CDS	399	spxA			transcriptional regulator Spx
ODAPGGNM_00765	gene	399	spxA			
ODAPGGNM_00766	CDS	1011	trpS_2	6.1.1.2		Tryptophanyl-tRNA synthetase II
ODAPGGNM_00766	gene	1011	trpS_2			
ODAPGGNM_00767	CDS	1716				ABC transporter ATP-binding protein
ODAPGGNM_00767	gene	1716				
ODAPGGNM_00768	CDS	714		3.-.-.-		HAD superfamily hydrolase
ODAPGGNM_00768	gene	714				
ODAPGGNM_00769	CDS	1026				cell wall surface anchor family protein
ODAPGGNM_00769	gene	1026				
ODAPGGNM_00770	CDS	777				hypothetical protein
ODAPGGNM_00770	gene	777				
ODAPGGNM_00771	CDS	783				hypothetical protein
ODAPGGNM_00771	gene	783				
ODAPGGNM_00772	CDS	336				hypothetical protein
ODAPGGNM_00772	gene	336				
ODAPGGNM_00773	CDS	2172				hypothetical protein
ODAPGGNM_00773	gene	2172				
ODAPGGNM_00774	CDS	924				hypothetical protein
ODAPGGNM_00774	gene	924				
ODAPGGNM_00775	CDS	3198				Snf2 family protein
ODAPGGNM_00775	gene	3198				
ODAPGGNM_00776	CDS	3138	sbcC	3.1.11.-		exonuclease SbcC
ODAPGGNM_00776	gene	3138	sbcC			
ODAPGGNM_00777	CDS	1137	sbcD	3.1.11.-		exonuclease SbcD
ODAPGGNM_00777	gene	1137	sbcD			
ODAPGGNM_00778	CDS	627		2.3.1.-		acyltransferase
ODAPGGNM_00778	gene	627				
ODAPGGNM_00779	CDS	735		2.1.1.-		methyltransferase small domain-containing protein
ODAPGGNM_00779	gene	735				
ODAPGGNM_00780	CDS	267				GIY-YIG nuclease superfamily protein
ODAPGGNM_00780	gene	267				
ODAPGGNM_00781	CDS	696		3.2.2.9		5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
ODAPGGNM_00781	gene	696				
ODAPGGNM_00782	CDS	297				hypothetical protein
ODAPGGNM_00782	gene	297				
ODAPGGNM_00783	CDS	585		3.6.1.-		nudix hydrolase, YffH family
ODAPGGNM_00783	gene	585				
ODAPGGNM_00784	CDS	681				hypothetical protein
ODAPGGNM_00784	gene	681				
ODAPGGNM_00785	CDS	1188				tellurite resistance protein
ODAPGGNM_00785	gene	1188				
ODAPGGNM_00786	CDS	822		3.6.1.-		NUDIX family hydrolase
ODAPGGNM_00786	gene	822				
ODAPGGNM_00787	CDS	525		2.3.1.-		acetyltransferase, GNAT family
ODAPGGNM_00787	gene	525				
ODAPGGNM_00788	CDS	432				hypothetical protein
ODAPGGNM_00788	gene	432				
ODAPGGNM_00789	CDS	1125	lytR_1			transcriptional regulator
ODAPGGNM_00789	gene	1125	lytR_1			
ODAPGGNM_00790	CDS	1185		3.2.2.-		A/G-specific adenine glycosylase
ODAPGGNM_00790	gene	1185				
ODAPGGNM_00791	CDS	801	recX			recombination regulator RecX
ODAPGGNM_00791	gene	801	recX			
ODAPGGNM_00792	CDS	1371		2.1.1.-		23S rRNA (uracil-5-)-methyltransferase
ODAPGGNM_00792	gene	1371				
ODAPGGNM_00793	CDS	249				transglycosylase associated protein
ODAPGGNM_00793	gene	249				
ODAPGGNM_00794	CDS	3078	ebgA	3.2.1.23	COG3250	Evolved beta-galactosidase subunit alpha
ODAPGGNM_00794	gene	3078	ebgA			
ODAPGGNM_00795	CDS	1500				amino acid permease family protein
ODAPGGNM_00795	gene	1500				
ODAPGGNM_00796	CDS	831				AraC-like ligand binding domain protein
ODAPGGNM_00796	gene	831				
ODAPGGNM_00797	CDS	1503				hypothetical protein
ODAPGGNM_00797	gene	1503				
ODAPGGNM_00798	CDS	369	rplL			50S ribosomal protein L7/L12
ODAPGGNM_00798	gene	369	rplL			
ODAPGGNM_00799	CDS	501	rplJ			50S ribosomal protein L10
ODAPGGNM_00799	gene	501	rplJ			
ODAPGGNM_00800	CDS	690	rplA			50S ribosomal protein L1
ODAPGGNM_00800	gene	690	rplA			
ODAPGGNM_00801	CDS	423	rplK			50S ribosomal protein L11
ODAPGGNM_00801	gene	423	rplK			
ODAPGGNM_00802	CDS	1497				ABC transporter ATP-binding protein
ODAPGGNM_00802	gene	1497				
ODAPGGNM_00803	CDS	669		4.3.1.17		L-serine dehydratase, iron-sulfur-dependent subunit beta
ODAPGGNM_00803	gene	669				
ODAPGGNM_00804	CDS	873		4.3.1.17		L-serine dehydratase, iron-sulfur-dependent subunit alpha
ODAPGGNM_00804	gene	873				
ODAPGGNM_00805	CDS	846	dppA	3.4.11.-	COG2362	D-aminopeptidase
ODAPGGNM_00805	gene	846	dppA			
ODAPGGNM_00806	CDS	1104		3.4.11.7		glutamyl aminopeptidase
ODAPGGNM_00806	gene	1104				
ODAPGGNM_00807	CDS	1629				oligopeptide ABC superfamily ATP binding cassette transporter, binding protein
ODAPGGNM_00807	gene	1629				
ODAPGGNM_00808	CDS	723				hypothetical protein
ODAPGGNM_00808	gene	723				
ODAPGGNM_00809	CDS	879				hypothetical protein
ODAPGGNM_00809	gene	879				
ODAPGGNM_00810	CDS	546	nusG			transcription termination/antitermination factor NusG
ODAPGGNM_00810	gene	546	nusG			
ODAPGGNM_00811	CDS	171				Preprotein translocase subunit SecE
ODAPGGNM_00811	gene	171				
ODAPGGNM_00812	CDS	153	rpmG2			50S ribosomal protein L33
ODAPGGNM_00812	gene	153	rpmG2			
ODAPGGNM_00813	CDS	639				transcriptional regulator
ODAPGGNM_00813	gene	639				
ODAPGGNM_00814	CDS	354				hypothetical protein
ODAPGGNM_00814	gene	354				
ODAPGGNM_00815	CDS	264				hypothetical protein
ODAPGGNM_00815	gene	264				
ODAPGGNM_00816	CDS	420				hypothetical protein
ODAPGGNM_00816	gene	420				
ODAPGGNM_00817	CDS	903	murB	1.1.1.158		UDP-N-acetylenolpyruvoylglucosamine reductase
ODAPGGNM_00817	gene	903	murB			
ODAPGGNM_00818	CDS	915		1.-.-.-		oxidoreductase family, NAD-binding Rossmann fold protein
