locus_tag	ftype	length_bp	gene	EC_number	COG	product
NFDIPLCH_00624	gene	852	ispE			
NFDIPLCH_00625	CDS	954				periplasmic solute binding family protein
NFDIPLCH_00625	gene	954				
NFDIPLCH_00626	CDS	693	adcC_1			ABC transporter ATP-binding protein
NFDIPLCH_00626	gene	693	adcC_1			
NFDIPLCH_00627	CDS	840				ABC transporter permease
NFDIPLCH_00627	gene	840				
NFDIPLCH_00628	CDS	822				pur operon repressor
NFDIPLCH_00628	gene	822				
NFDIPLCH_00629	CDS	1377	glmU	2.7.7.23		bifunctional N-acetylglucosamine-1-phosphate / uridyltransferase/glucosamine-1-phosphate acetyltransferase
NFDIPLCH_00629	gene	1377	glmU			
NFDIPLCH_00630	CDS	2142	yfkN_1		COG0737	Trifunctional nucleotide phosphoesterase protein YfkN
NFDIPLCH_00630	gene	2142	yfkN_1			
NFDIPLCH_00631	CDS	1785	mggB	3.1.3.-	COG0737	Mannosylglucosyl-3-phosphoglycerate phosphatase
NFDIPLCH_00631	gene	1785	mggB			
NFDIPLCH_00632	CDS	1680				oligopeptide ABC superfamily ATP binding cassette transporter, binding protein
NFDIPLCH_00632	gene	1680				
NFDIPLCH_00633	CDS	225				hypothetical protein
NFDIPLCH_00633	gene	225				
NFDIPLCH_00634	CDS	987	fgd	1.1.98.2		F420-dependent glucose-6-phosphate dehydrogenase
NFDIPLCH_00634	gene	987	fgd			
NFDIPLCH_00635	CDS	615	ruvA	3.6.1.-		Holliday junction DNA helicase RuvA
NFDIPLCH_00635	gene	615	ruvA			
NFDIPLCH_00636	CDS	1017	ruvB	3.6.1.-		Holliday junction DNA helicase RuvB
NFDIPLCH_00636	gene	1017	ruvB			
NFDIPLCH_00637	CDS	699		5.1.3.9		N-acetylmannosamine-6-phosphate 2-epimerase
NFDIPLCH_00637	gene	699				
NFDIPLCH_00638	CDS	2388	ygjK	3.2.1.-		Glucosidase YgjK
NFDIPLCH_00638	gene	2388	ygjK			
NFDIPLCH_00639	CDS	918				hypothetical protein
NFDIPLCH_00639	gene	918				
NFDIPLCH_00640	CDS	654				CarD family transcriptional regulator
NFDIPLCH_00640	gene	654				
NFDIPLCH_00641	CDS	894		1.1.1.-		short chain dehydrogenase/reductase family oxidoreductase
NFDIPLCH_00641	gene	894				
NFDIPLCH_00642	CDS	573				hypothetical protein
NFDIPLCH_00642	gene	573				
NFDIPLCH_00643	CDS	192				small integral membrane protein
NFDIPLCH_00643	gene	192				
NFDIPLCH_00644	CDS	513				alkaline shock protein 23 family protein
NFDIPLCH_00644	gene	513				
NFDIPLCH_00645	CDS	561				alkaline shock protein 23 family protein
NFDIPLCH_00645	gene	561				
NFDIPLCH_00646	CDS	243				transglycosylase associated protein
NFDIPLCH_00646	gene	243				
NFDIPLCH_00647	CDS	1236				transporter, major facilitator family protein
NFDIPLCH_00647	gene	1236				
NFDIPLCH_00648	CDS	180				hypothetical protein
NFDIPLCH_00648	gene	180				
NFDIPLCH_00649	CDS	1485				hypothetical protein
NFDIPLCH_00649	gene	1485				
NFDIPLCH_00650	CDS	1488				hypothetical protein
NFDIPLCH_00650	gene	1488				
NFDIPLCH_00651	CDS	5940				hypothetical protein
NFDIPLCH_00651	gene	5940				
NFDIPLCH_00652	CDS	915		2.7.1.107		diacylglycerol kinase catalytic subunit
NFDIPLCH_00652	gene	915				
NFDIPLCH_00653	CDS	1506				M protein trans-acting positive regulator
NFDIPLCH_00653	gene	1506				
NFDIPLCH_00654	CDS	240				hypothetical protein
NFDIPLCH_00654	gene	240				
NFDIPLCH_00655	CDS	2898				hypothetical protein
NFDIPLCH_00655	gene	2898				
NFDIPLCH_00656	CDS	762	focA		COG2116	putative formate transporter 1
NFDIPLCH_00656	gene	762	focA			
NFDIPLCH_00657	CDS	786				hypothetical protein
NFDIPLCH_00657	gene	786				
NFDIPLCH_00658	CDS	681				hypothetical protein
NFDIPLCH_00658	gene	681				
NFDIPLCH_00659	CDS	1107				hypothetical protein
NFDIPLCH_00659	gene	1107				
NFDIPLCH_00660	CDS	708		4.3.1.17		L-serine dehydratase, iron-sulfur-dependent subunit beta
NFDIPLCH_00660	gene	708				
NFDIPLCH_00661	CDS	894		4.3.1.17		L-serine dehydratase, iron-sulfur-dependent subunit alpha
NFDIPLCH_00661	gene	894				
NFDIPLCH_00662	CDS	1272	serS2_1	6.1.1.11		seryl-tRNA synthetase
NFDIPLCH_00662	gene	1272	serS2_1			
NFDIPLCH_00663	CDS	915		3.1.1.23	COG2267	Monoacylglycerol lipase
NFDIPLCH_00663	gene	915				
NFDIPLCH_00664	CDS	480				arginine repressor protein
NFDIPLCH_00664	gene	480				
NFDIPLCH_00665	CDS	498				arginine repressor protein
NFDIPLCH_00665	gene	498				
NFDIPLCH_00666	CDS	1227	arcA	3.5.3.6		arginine deiminase
NFDIPLCH_00666	gene	1227	arcA			
NFDIPLCH_00667	CDS	1020	arcB_1	2.1.3.3		ornithine carbamoyltransferase
NFDIPLCH_00667	gene	1020	arcB_1			
NFDIPLCH_00668	CDS	933	arcC_1	2.7.2.2		Carbamate kinase
NFDIPLCH_00668	gene	933	arcC_1			
NFDIPLCH_00669	CDS	693				cyclic nucleotide-binding domain-containing protein
NFDIPLCH_00669	gene	693				
NFDIPLCH_00670	CDS	1452				C4-dicarboxylate anaerobic carrier
NFDIPLCH_00670	gene	1452				
NFDIPLCH_00671	CDS	681				DJ-1/PfpI family protein
NFDIPLCH_00671	gene	681				
NFDIPLCH_00672	CDS	336				hypothetical protein
NFDIPLCH_00672	gene	336				
NFDIPLCH_00673	CDS	1017		1.-.-.-		zinc-binding alcohol dehydrogenase family protein
NFDIPLCH_00673	gene	1017				
NFDIPLCH_00674	CDS	2508				hypothetical protein
NFDIPLCH_00674	gene	2508				
NFDIPLCH_00675	CDS	1269	rutC	1.-.-.-		Putative aminoacrylate peracid reductase RutC
NFDIPLCH_00675	gene	1269	rutC			
NFDIPLCH_00676	CDS	444				hypothetical protein
NFDIPLCH_00676	gene	444				
NFDIPLCH_00677	CDS	1413				GntR family transcriptional regulator
NFDIPLCH_00677	gene	1413				
NFDIPLCH_00678	CDS	966		4.3.1.12		ornithine cyclodeaminase/mu-crystallin family protein
NFDIPLCH_00678	gene	966				
NFDIPLCH_00679	CDS	789		5.1.-.-		phenazine biosynthesis protein PhzF family protein
NFDIPLCH_00679	gene	789				
NFDIPLCH_00680	CDS	546				hypothetical protein
NFDIPLCH_00680	gene	546				
NFDIPLCH_00681	CDS	297				hypothetical protein
NFDIPLCH_00681	gene	297				
NFDIPLCH_00682	CDS	1563	guaA	6.3.5.2		GMP synthase
NFDIPLCH_00682	gene	1563	guaA			
NFDIPLCH_00683	CDS	924	coaA	2.7.1.33		pantothenate kinase
NFDIPLCH_00683	gene	924	coaA			
NFDIPLCH_00684	CDS	588				hypothetical protein
NFDIPLCH_00684	gene	588				
NFDIPLCH_00685	CDS	609				16S rRNA small subunit methyltransferase C
NFDIPLCH_00685	gene	609				
NFDIPLCH_00686	CDS	1014	add	3.5.4.4	COG1816	Adenosine deaminase
NFDIPLCH_00686	gene	1014	add			
NFDIPLCH_00687	CDS	1008				LacI family transcriptional regulator
NFDIPLCH_00687	gene	1008				
NFDIPLCH_00688	CDS	1302	pdp	2.4.2.2		pyrimidine-nucleoside phosphorylase
NFDIPLCH_00688	gene	1302	pdp			
NFDIPLCH_00689	CDS	663	deoC	4.1.2.4		deoxyribose-phosphate aldolase
NFDIPLCH_00689	gene	663	deoC			
NFDIPLCH_00690	CDS	396		3.5.4.5		cytidine deaminase
NFDIPLCH_00690	gene	396				
NFDIPLCH_00691	CDS	1074				Basic membrane lipopprotein
NFDIPLCH_00691	gene	1074				
NFDIPLCH_00692	CDS	1086				Basic membrane lipopprotein
NFDIPLCH_00692	gene	1086				
NFDIPLCH_00693	CDS	1569	yufO			ABC transporter ATP-binding protein
NFDIPLCH_00693	gene	1569	yufO			
NFDIPLCH_00694	CDS	1134				ABC transporter permease
NFDIPLCH_00694	gene	1134				
NFDIPLCH_00695	CDS	954				ABC transporter permease
NFDIPLCH_00695	gene	954				
NFDIPLCH_00696	CDS	594				integral membrane protein
NFDIPLCH_00696	gene	594				
NFDIPLCH_00697	CDS	1167	deoB	5.4.2.7		phosphopentomutase
NFDIPLCH_00697	gene	1167	deoB			
NFDIPLCH_00698	CDS	819		2.4.2.1		purine nucleoside phosphorylase
NFDIPLCH_00698	gene	819				
NFDIPLCH_00699	CDS	708		2.4.2.1		purine nucleoside phosphorylase
NFDIPLCH_00699	gene	708				
NFDIPLCH_00700	CDS	939				periplasmic binding protein
NFDIPLCH_00700	gene	939				
NFDIPLCH_00701	CDS	801	fhuC			ferrichrome transport ATP-binding protein FhuC
NFDIPLCH_00701	gene	801	fhuC			
NFDIPLCH_00702	CDS	1011	fhuB_2			ferrichrome transport system permease FhuB
NFDIPLCH_00702	gene	1011	fhuB_2			
NFDIPLCH_00703	CDS	1005	fhuG			ferrichrome transport system permease FhuG
NFDIPLCH_00703	gene	1005	fhuG			
NFDIPLCH_00704	CDS	1188		1.1.1.1		aldehyde-alcohol dehydrogenase
NFDIPLCH_00704	gene	1188				
NFDIPLCH_00705	CDS	687	gpmA	5.4.2.1		phosphoglycerate mutase
NFDIPLCH_00705	gene	687	gpmA			
NFDIPLCH_00706	CDS	576				resolvase family site-specific recombinase
NFDIPLCH_00706	gene	576				
NFDIPLCH_00707	CDS	681	rpiA	5.3.1.6		ribose 5-phosphate isomerase A
NFDIPLCH_00707	gene	681	rpiA			
NFDIPLCH_00708	CDS	414	rpsL			30S ribosomal protein S12
NFDIPLCH_00708	gene	414	rpsL			
NFDIPLCH_00709	CDS	471	rpsG			30S ribosomal protein S7
NFDIPLCH_00709	gene	471	rpsG			
NFDIPLCH_00710	CDS	2082	fusA			translation elongation factor G
NFDIPLCH_00710	gene	2082	fusA			
NFDIPLCH_00711	CDS	1188	tuf			elongation factor Tu
NFDIPLCH_00711	gene	1188	tuf			
NFDIPLCH_00712	CDS	825		2.7.4.7		phosphomethylpyrimidine kinase
NFDIPLCH_00712	gene	825				
NFDIPLCH_00713	CDS	1167		2.1.1.79		cyclopropane-fatty-acyl-phospholipid synthase
NFDIPLCH_00713	gene	1167				
NFDIPLCH_00714	CDS	309	rpsJ			30S ribosomal protein S10
NFDIPLCH_00714	gene	309	rpsJ			
NFDIPLCH_00715	CDS	630	rplC			50S ribosomal protein L3
NFDIPLCH_00715	gene	630	rplC			
NFDIPLCH_00716	CDS	624	rplD			50S ribosomal protein L4
NFDIPLCH_00716	gene	624	rplD			
NFDIPLCH_00717	CDS	291	rplW			50S ribosomal protein L23
NFDIPLCH_00717	gene	291	rplW			
NFDIPLCH_00718	CDS	831	rplB			50S ribosomal protein L2
NFDIPLCH_00718	gene	831	rplB			
NFDIPLCH_00719	CDS	279	rpsS			30S ribosomal protein S19
NFDIPLCH_00719	gene	279	rpsS			
NFDIPLCH_00720	CDS	348	rplV			50S ribosomal protein L22
NFDIPLCH_00720	gene	348	rplV			
NFDIPLCH_00721	CDS	657	rpsC			30S ribosomal protein S3
NFDIPLCH_00721	gene	657	rpsC			
NFDIPLCH_00722	CDS	435	rplP			50S ribosomal protein L16
NFDIPLCH_00722	gene	435	rplP			
NFDIPLCH_00723	CDS	189	rpmC			50S ribosomal protein L29
NFDIPLCH_00723	gene	189	rpmC			
NFDIPLCH_00724	CDS	267	rpsQ			30S ribosomal protein S17
NFDIPLCH_00724	gene	267	rpsQ			
NFDIPLCH_00725	CDS	369	rplN			50S ribosomal protein L14
NFDIPLCH_00725	gene	369	rplN			
NFDIPLCH_00726	CDS	312	rplX			50S ribosomal protein L24
NFDIPLCH_00726	gene	312	rplX			
NFDIPLCH_00727	CDS	540	rplE			50S ribosomal protein L5
NFDIPLCH_00727	gene	540	rplE			
NFDIPLCH_00728	CDS	186	rpsZ			30S ribosomal protein S14
NFDIPLCH_00728	gene	186	rpsZ			
NFDIPLCH_00729	CDS	399	rpsH			30S ribosomal protein S8
NFDIPLCH_00729	gene	399	rpsH			
NFDIPLCH_00730	CDS	537	rplF			50S ribosomal protein L6
NFDIPLCH_00730	gene	537	rplF			
NFDIPLCH_00731	CDS	357	rplR			50S ribosomal protein L18
NFDIPLCH_00731	gene	357	rplR			
NFDIPLCH_00732	CDS	501	rpsE			30S ribosomal protein S5
NFDIPLCH_00732	gene	501	rpsE			
NFDIPLCH_00733	CDS	180	rpmD			50S ribosomal protein L30
NFDIPLCH_00733	gene	180	rpmD			
NFDIPLCH_00734	CDS	441	rplO			50S ribosomal protein L15
NFDIPLCH_00734	gene	441	rplO			
NFDIPLCH_00735	CDS	1299	secY			preprotein translocase subunit SecY
NFDIPLCH_00735	gene	1299	secY			
NFDIPLCH_00736	CDS	651	adk	2.7.4.3		adenylate kinase
NFDIPLCH_00736	gene	651	adk			
NFDIPLCH_00737	CDS	219	infA			translation initiation factor IF-1
NFDIPLCH_00737	gene	219	infA			
NFDIPLCH_00738	CDS	117				50S ribosomal protein L36
NFDIPLCH_00738	gene	117				
NFDIPLCH_00739	CDS	366	rpsM			30S ribosomal protein S13
NFDIPLCH_00739	gene	366	rpsM			
NFDIPLCH_00740	CDS	390	rpsK			30S ribosomal protein S11
NFDIPLCH_00740	gene	390	rpsK			
NFDIPLCH_00741	CDS	939	rpoA	2.7.7.6		DNA-directed RNA polymerase subunit alpha
NFDIPLCH_00741	gene	939	rpoA			
NFDIPLCH_00742	CDS	384	rplQ			50S ribosomal protein L17
NFDIPLCH_00742	gene	384	rplQ			
NFDIPLCH_00743	CDS	1200				hypothetical protein
NFDIPLCH_00743	gene	1200				
NFDIPLCH_00744	CDS	1176		3.4.-.-		peptidase M20D
NFDIPLCH_00744	gene	1176				
NFDIPLCH_00745	CDS	840	cbiO_1	3.6.3.-		cobalt import ATP-binding protein CbiO
NFDIPLCH_00745	gene	840	cbiO_1			
NFDIPLCH_00746	CDS	870	cbiO_2	3.6.3.-		cobalt import ATP-binding protein CbiO 2
NFDIPLCH_00746	gene	870	cbiO_2			
NFDIPLCH_00747	CDS	798	cbiQ			cobalt transport family protein
NFDIPLCH_00747	gene	798	cbiQ			
NFDIPLCH_00748	CDS	750		5.4.99.12		tRNA pseudouridine synthase A
NFDIPLCH_00748	gene	750				
NFDIPLCH_00749	CDS	312				hypothetical protein
NFDIPLCH_00749	gene	312				
NFDIPLCH_00750	CDS	1356				branched-chain amino acid transport system II carrier protein
NFDIPLCH_00750	gene	1356				
NFDIPLCH_00751	CDS	492	speG_1	2.3.1.57		Spermidine N(1)-acetyltransferase
NFDIPLCH_00751	gene	492	speG_1			
NFDIPLCH_00752	CDS	570		4.1.1.18		putative lysine decarboxylase
NFDIPLCH_00752	gene	570				
NFDIPLCH_00753	CDS	741		3.6.3.-		amino acid ABC transporter ATP-binding protein
NFDIPLCH_00753	gene	741				
NFDIPLCH_00754	CDS	1584				amino acid ABC transporter permease
NFDIPLCH_00754	gene	1584				
NFDIPLCH_00755	CDS	297				hypothetical protein
NFDIPLCH_00755	gene	297				
NFDIPLCH_00756	CDS	714		3.5.1.-		NAD-dependent deacetylase
NFDIPLCH_00756	gene	714				
NFDIPLCH_00757	CDS	846		2.3.1.79		maltose O-acetyltransferase
NFDIPLCH_00757	gene	846				
NFDIPLCH_00758	CDS	513				transcriptional regulator
NFDIPLCH_00758	gene	513				
NFDIPLCH_00759	CDS	1506				hypothetical protein
NFDIPLCH_00759	gene	1506				
NFDIPLCH_00760	CDS	1491		1.2.1.27		methylmalonate-semialdehyde dehydrogenase
NFDIPLCH_00760	gene	1491				
NFDIPLCH_00761	CDS	993	ldh1	1.1.1.27		L-lactate dehydrogenase
NFDIPLCH_00761	gene	993	ldh1			
NFDIPLCH_00762	CDS	567		3.1.1.29		Peptidyl-tRNA hydrolase
NFDIPLCH_00762	gene	567				
NFDIPLCH_00763	CDS	3540		3.6.1.-		transcription-repair coupling factor
NFDIPLCH_00763	gene	3540				
NFDIPLCH_00764	CDS	1590				polysaccharide biosynthesis family protein
NFDIPLCH_00764	gene	1590				
NFDIPLCH_00765	CDS	264				S4 RNA-binding domain-containing protein
NFDIPLCH_00765	gene	264				
NFDIPLCH_00766	CDS	480				septum formation initiator
NFDIPLCH_00766	gene	480				
NFDIPLCH_00767	CDS	480				S1 RNA binding domain-containing protein
NFDIPLCH_00767	gene	480				
NFDIPLCH_00768	CDS	1389		6.3.4.-		tRNA(Ile)-lysidine synthase
NFDIPLCH_00768	gene	1389				
NFDIPLCH_00769	CDS	546	hpt	2.4.2.8		Hypoxanthine-guanine phosphoribosyltransferase
NFDIPLCH_00769	gene	546	hpt			
NFDIPLCH_00770	CDS	2157	hflB	3.4.24.-		ATP-dependent metalloprotease
NFDIPLCH_00770	gene	2157	hflB			
NFDIPLCH_00771	CDS	897	hslO			chaperonin HslO
NFDIPLCH_00771	gene	897	hslO			
NFDIPLCH_00772	CDS	999		1.-.-.-		tRNA-dihydrouridine synthase
NFDIPLCH_00772	gene	999				
NFDIPLCH_00773	CDS	1497	lysS	6.1.1.6		lysyl-tRNA synthetase
NFDIPLCH_00773	gene	1497	lysS			
NFDIPLCH_00774	CDS	570	lemA		COG1704	Protein LemA
NFDIPLCH_00774	gene	570	lemA			
NFDIPLCH_00775	CDS	1287				hypothetical protein
NFDIPLCH_00775	gene	1287				
NFDIPLCH_00776	CDS	966		1.17.4.1		ribonucleotide-diphosphate reductase, beta subunit
NFDIPLCH_00776	gene	966				
NFDIPLCH_00777	CDS	2160		1.17.4.1		ribonucleoside-diphosphate reductase subunit alpha
NFDIPLCH_00777	gene	2160				
NFDIPLCH_00778	CDS	378	nrdI_2			putative flavoprotein NrdI
NFDIPLCH_00778	gene	378	nrdI_2			
NFDIPLCH_00779	CDS	225				glutaredoxin
NFDIPLCH_00779	gene	225				
NFDIPLCH_00780	CDS	474				ferrous iron transport protein A
NFDIPLCH_00780	gene	474				
NFDIPLCH_00781	CDS	2151				ferrous iron transport protein B
NFDIPLCH_00781	gene	2151				
NFDIPLCH_00782	CDS	138				hypothetical protein
NFDIPLCH_00782	gene	138				
NFDIPLCH_00783	tRNA	74				tRNA-Lys(ctt)
NFDIPLCH_00783	gene	74				
NFDIPLCH_00784	CDS	162				hypothetical protein
NFDIPLCH_00784	gene	162				
NFDIPLCH_00785	CDS	1890				hypothetical protein
NFDIPLCH_00785	gene	1890				
NFDIPLCH_00786	CDS	666		3.6.3.-		ABC transporter ATP-binding protein
NFDIPLCH_00786	gene	666				
NFDIPLCH_00787	CDS	1980				hypothetical protein
NFDIPLCH_00787	gene	1980				
NFDIPLCH_00788	CDS	609				LuxR family DNA-binding response regulator
NFDIPLCH_00788	gene	609				
NFDIPLCH_00789	CDS	840		1.1.1.-		oxidoreductase, aldo/keto reductase family protein
NFDIPLCH_00789	gene	840				
NFDIPLCH_00790	CDS	483	cetB	5.1.3.33		2-epi-5-epi-valiolone epimerase
NFDIPLCH_00790	gene	483	cetB			
NFDIPLCH_00791	CDS	1446		2.7.8.-		cardiolipin synthetase
NFDIPLCH_00791	gene	1446				
NFDIPLCH_00792	CDS	1257	tyrS1_1	6.1.1.1		tyrosyl-tRNA synthetase
NFDIPLCH_00792	gene	1257	tyrS1_1			
NFDIPLCH_00793	CDS	1863		4.1.1.25		tyrosine decarboxylase
NFDIPLCH_00793	gene	1863				
NFDIPLCH_00794	CDS	1419				amino acid permease
NFDIPLCH_00794	gene	1419				
NFDIPLCH_00795	CDS	1407				Na+/H+ antiporter
NFDIPLCH_00795	gene	1407				
NFDIPLCH_00796	CDS	918				hypothetical protein
NFDIPLCH_00796	gene	918				
NFDIPLCH_00797	CDS	450	yehR		COG4808	putative lipoprotein YehR
NFDIPLCH_00797	gene	450	yehR			
NFDIPLCH_00798	CDS	507	yutG	3.1.3.27		phosphatidylglycerophosphatase A
NFDIPLCH_00798	gene	507	yutG			
NFDIPLCH_00799	CDS	954	ldhB	1.1.1.27		L-lactate dehydrogenase
NFDIPLCH_00799	gene	954	ldhB			
NFDIPLCH_00800	CDS	363				hypothetical protein
NFDIPLCH_00800	gene	363				
NFDIPLCH_00801	CDS	411				hypothetical protein
NFDIPLCH_00801	gene	411				
NFDIPLCH_00802	CDS	828				LysR family transcriptional regulator
NFDIPLCH_00802	gene	828				
NFDIPLCH_00803	CDS	969				C4-dicarboxylate transporter/malic acid transport protein
NFDIPLCH_00803	gene	969				
NFDIPLCH_00804	CDS	960		4.2.1.46		NAD-dependent epimerase/dehydratase
NFDIPLCH_00804	gene	960				
NFDIPLCH_00805	CDS	330	ytcD_1		COG1733	putative HTH-type transcriptional regulator YtcD
NFDIPLCH_00805	gene	330	ytcD_1			
NFDIPLCH_00806	CDS	618		1.6.99.-		nitroreductase family protein
NFDIPLCH_00806	gene	618				
NFDIPLCH_00807	CDS	1014		2.7.7.63		lipoyltransferase and lipoate-protein ligase A
NFDIPLCH_00807	gene	1014				
NFDIPLCH_00808	CDS	849	htpX	3.4.24.-		Protease HtpX
NFDIPLCH_00808	gene	849	htpX			
NFDIPLCH_00809	CDS	189				hypothetical protein
NFDIPLCH_00809	gene	189				
NFDIPLCH_00810	CDS	279				hypothetical protein
NFDIPLCH_00810	gene	279				
NFDIPLCH_00811	CDS	936				LacI family sugar-binding transcriptional regulator
NFDIPLCH_00811	gene	936				
NFDIPLCH_00812	CDS	597		1.6.99.-		nitroreductase family protein
NFDIPLCH_00812	gene	597				
NFDIPLCH_00813	CDS	846				glyoxalase family protein
NFDIPLCH_00813	gene	846				
NFDIPLCH_00814	CDS	762				DeoR-like helix-turn-helix protein
NFDIPLCH_00814	gene	762				
NFDIPLCH_00815	CDS	1401				hypothetical protein
NFDIPLCH_00815	gene	1401				
NFDIPLCH_00816	CDS	651				uracil-DNA glycosylase, family 4
NFDIPLCH_00816	gene	651				
NFDIPLCH_00817	CDS	1341	mepA		COG0534	Multidrug export protein MepA
NFDIPLCH_00817	gene	1341	mepA			
NFDIPLCH_00818	CDS	1809		3.4.24.-		oligoendopeptidase, PepF/M3 family
NFDIPLCH_00818	gene	1809				
NFDIPLCH_00819	CDS	510				integral membrane protein
NFDIPLCH_00819	gene	510				
NFDIPLCH_00820	CDS	729			COG0217	putative transcriptional regulatory protein
NFDIPLCH_00820	gene	729				
NFDIPLCH_00821	CDS	459				hypothetical protein
NFDIPLCH_00821	gene	459				
NFDIPLCH_00822	CDS	174				hypothetical protein
NFDIPLCH_00822	gene	174				
NFDIPLCH_00823	CDS	975				glyoxalase family protein
NFDIPLCH_00823	gene	975				
NFDIPLCH_00824	CDS	573		3.1.1.1		phospholipase/carboxylesterase
NFDIPLCH_00824	gene	573				
NFDIPLCH_00825	CDS	1527		6.3.2.7		UDP-N-acetylmuramoylalanyl-D-glutamate--L- lysine ligase
NFDIPLCH_00825	gene	1527				
NFDIPLCH_00826	CDS	1650				polysaccharide biosynthesis family protein
NFDIPLCH_00826	gene	1650				
NFDIPLCH_00827	CDS	735		5.4.99.-		16S rRNA pseudouridylate synthase A
NFDIPLCH_00827	gene	735				
NFDIPLCH_00828	CDS	1416	pepV_1	3.4.13.-		dipeptidase PepV
NFDIPLCH_00828	gene	1416	pepV_1			
NFDIPLCH_00829	CDS	234				hypothetical protein
NFDIPLCH_00829	gene	234				
NFDIPLCH_00830	CDS	4014	cas9	3.1.-.-	COG3513	CRISPR-associated endonuclease Cas9
NFDIPLCH_00830	gene	4014	cas9			
NFDIPLCH_00831	CDS	867	cas1	3.1.-.-		CRISPR-associated endonuclease Cas1
NFDIPLCH_00831	gene	867	cas1			
NFDIPLCH_00832	CDS	330	cas2	3.1.-.-		CRISPR-associated endoribonuclease Cas2
NFDIPLCH_00832	gene	330	cas2			
NFDIPLCH_00833	CDS	588	csn2			CRISPR-associated protein Csn2
NFDIPLCH_00833	gene	588	csn2			
	repeat_region	828				
NFDIPLCH_00834	CDS	1014				hypothetical protein
NFDIPLCH_00834	gene	1014				
NFDIPLCH_00835	CDS	954				ABC transporter ATP-binding protein
NFDIPLCH_00835	gene	954				
NFDIPLCH_00836	CDS	1518				glycine betaine/carnitine/choline ABC transporter
NFDIPLCH_00836	gene	1518				
NFDIPLCH_00837	CDS	456				arginine repressor protein
NFDIPLCH_00837	gene	456				
NFDIPLCH_00838	CDS	1521		5.4.2.8		phosphoglucomutase/phosphomannomutase family protein
NFDIPLCH_00838	gene	1521				
NFDIPLCH_00839	CDS	183				hypothetical protein
NFDIPLCH_00839	gene	183				
NFDIPLCH_00840	CDS	318	speG_2	2.3.1.57		Spermidine N(1)-acetyltransferase
NFDIPLCH_00840	gene	318	speG_2			
NFDIPLCH_00841	CDS	864		5.4.99.-		23S rRNA pseudouridine synthase D
NFDIPLCH_00841	gene	864				
NFDIPLCH_00842	CDS	2187		2.4.2.-		penicillin-binding protein, 1A family
NFDIPLCH_00842	gene	2187				
NFDIPLCH_00843	CDS	342				hypothetical protein
NFDIPLCH_00843	gene	342				
NFDIPLCH_00844	CDS	1236		3.1.3.16		Ser/Thr protein phosphatase family protein
NFDIPLCH_00844	gene	1236				
NFDIPLCH_00845	CDS	2712	yhaN		COG4717	putative protein YhaN
NFDIPLCH_00845	gene	2712	yhaN			
NFDIPLCH_00846	CDS	945		3.1.-.-		3'-5' exoribonuclease yhaM
NFDIPLCH_00846	gene	945				
NFDIPLCH_00847	CDS	1029		5.2.1.8		Foldase protein prsA
NFDIPLCH_00847	gene	1029				
NFDIPLCH_00848	CDS	345				YtxH-like protein
NFDIPLCH_00848	gene	345				
NFDIPLCH_00849	CDS	426		3.-.-.-		histidine triad protein
NFDIPLCH_00849	gene	426				
NFDIPLCH_00850	CDS	738	ecsA			ABC transporter ATP-binding protein
NFDIPLCH_00850	gene	738	ecsA			
NFDIPLCH_00851	CDS	1212	ecsB			Bacterial ABC transporter protein EcsB
NFDIPLCH_00851	gene	1212	ecsB			
NFDIPLCH_00852	CDS	780		2.7.-.-		Phosphotransferase
NFDIPLCH_00852	gene	780				
NFDIPLCH_00853	CDS	645	trmB	2.1.1.33		tRNA (guanine-N(7)-)-methyltransferase
NFDIPLCH_00853	gene	645	trmB			
NFDIPLCH_00854	CDS	747	murR_1			HTH-type transcriptional regulator MurR
NFDIPLCH_00854	gene	747	murR_1			
NFDIPLCH_00855	CDS	927		2.7.1.56		1-phosphofructokinase
NFDIPLCH_00855	gene	927				
NFDIPLCH_00856	CDS	1419		2.7.1.69		PTS system fructose-specific transporter subunit IIBC
NFDIPLCH_00856	gene	1419				
NFDIPLCH_00857	CDS	462		2.7.1.-		PTS system fructose-specific transporter subunit IIA
NFDIPLCH_00857	gene	462				
NFDIPLCH_00858	CDS	978	lacD1	4.1.2.40		tagatose 1,6-diphosphate aldolase
NFDIPLCH_00858	gene	978	lacD1			
NFDIPLCH_00859	CDS	534				hypothetical protein
NFDIPLCH_00859	gene	534				
NFDIPLCH_00860	CDS	432		2.3.1.-		GNAT family acetyltransferase
NFDIPLCH_00860	gene	432				
NFDIPLCH_00861	CDS	1146				permease
NFDIPLCH_00861	gene	1146				
NFDIPLCH_00862	CDS	1380				hemolysin
NFDIPLCH_00862	gene	1380				
NFDIPLCH_00863	CDS	1575	prfC			peptide chain release factor 3
NFDIPLCH_00863	gene	1575	prfC			
NFDIPLCH_00864	CDS	906	xerD_2			site-specific tyrosine recombinase XerD-family protein
NFDIPLCH_00864	gene	906	xerD_2			
NFDIPLCH_00865	CDS	1155				hypothetical protein
NFDIPLCH_00865	gene	1155				
NFDIPLCH_00866	CDS	762				hypothetical protein
NFDIPLCH_00866	gene	762				
NFDIPLCH_00867	CDS	297				hypothetical protein
NFDIPLCH_00867	gene	297				
NFDIPLCH_00868	CDS	1752				hypothetical protein
NFDIPLCH_00868	gene	1752				
NFDIPLCH_00869	CDS	1005				hypothetical protein
